,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Wdpcp,1077.2278393195572,0.014547018946301718,0.1374272850758581,0.10585248000986085,0.9156993976178092,0.9998350115734302
Trpm8,10.1738927251234,0.16567619596562932,0.9954426159475821,0.1664347028260577,0.8678148658801079,0.9998350115734302
Dnaaf5,1073.1528011934636,0.19525024774523328,0.132747679863859,1.4708373656358782,0.1413351046704398,0.9998350115734302
Atosb,3543.324284478021,-0.12099894290830175,0.07697684529635979,-1.5718875259496217,0.11597663796805065,0.9998350115734302
Mettl15,493.1345007384664,-0.10096924771425013,0.16297069247760412,-0.6195546338991325,0.5355510421684029,0.9998350115734302
Rplp2,19773.39609022303,0.04698618819290331,0.08245100911357729,0.5698679579309849,0.5687672588146315,0.9998350115734302
Ptpn1,5677.286266910469,0.01759711052778534,0.07976723836167597,0.22060573851131143,0.8253994324582035,0.9998350115734302
Otx1,693.3355184383416,-0.08022344034057408,0.14366164423095135,-0.558419338509076,0.5765580704549392,0.9998350115734302
Sun1,12662.612018723266,-0.15094445795559558,0.08592373204885574,-1.7567260447878292,0.07896451598613662,0.9998350115734302
Pnpla2,2595.5076026050465,-0.04246667972836539,0.11925788006980606,-0.3560911841088243,0.7217722791614782,0.9998350115734302
Spp2,25.685883530478193,0.2722803030445864,0.6050235141375141,0.45003259655574407,0.6526869368737679,0.9998350115734302
Atp5g1,18428.892058140224,0.029545166104038144,0.0730087140567274,0.40467999588489806,0.6857127482442511,0.9998350115734302
Kif18a,166.10081692557284,-0.09382031166531232,0.28714593186960863,-0.32673390514170897,0.7438691538464053,0.9998350115734302
Ldlrad2,20.5945517312537,-0.017524035103513,0.6984608216806257,-0.025089503318664223,0.9799835726865627,0.9998350115734302
Glrp1,10.410723160999607,-0.007716861626423821,0.985212749475357,-0.00783268550933104,0.9937504850648383,0.9998350115734302
Tsn,11469.929092580796,-0.06208015327421005,0.06927145756336295,-0.8961866179504744,0.37015310162340953,0.9998350115734302
Usp48,7363.115291175804,-0.11903479540089226,0.08976186356860276,-1.3261176926202844,0.18480071659242392,0.9998350115734302
Calcoco2,7.745205847160616,0.6637447875687111,1.3030481257301842,0.5093785674238017,0.6104868963337049,0.9998350115734302
Nifk,2702.339403218726,0.06025322734946735,0.08809773824946765,0.683936143500613,0.4940154895548111,0.9998350115734302
Ripor3,82.01070051136954,-0.0019996621356357684,0.3709311521764195,-0.005390925307574878,0.9956986847628462,0.9998350115734302
Ttll6,31.879729318141703,0.11164781103036835,0.5890426273980811,0.18954113987223475,0.8496687144684342,0.9998350115734302
Clasp1,14657.991997217565,-0.07473189592114436,0.0955930095003137,-0.7817715574787832,0.4343488392797139,0.9998350115734302
Cracr2b,376.5852496314986,0.15173957399990992,0.18652187698601863,0.8135215903455875,0.41591907281364604,0.9998350115734302
Pard6b,775.8180701168609,-0.11790005572205363,0.1330120754114973,-0.8863861071057506,0.3754095030111808,0.9998350115734302
Gm20716,10567.051111592673,-0.080868463626063,0.0938406380528907,-0.8617637870331157,0.3888175162461034,0.9998350115734302
Bdnf,4422.702576244225,0.046643223996498596,0.11287231512239938,0.413238834925273,0.6794316379788584,0.9998350115734302
Ehbp1,6556.345755221649,-0.07709630457424933,0.07782826932765406,-0.9905951300250146,0.32188331664323266,0.9998350115734302
Cd151,3219.972535909175,0.08278412526461222,0.1049994344891636,0.7884244869257453,0.43044845233953255,0.9998350115734302
Adnp,8517.862567714334,-0.004670689511382671,0.11848714743711349,-0.03941937680508022,0.9685560314586292,0.9998350115734302
Rap1gap,30463.213839866523,0.019378204673475678,0.05472828789497833,0.35408022832107916,0.7232787589993336,0.9998350115734302
Lin7c,11535.387189770474,-0.13865132418960235,0.07197768364834717,-1.9263098944249817,0.05406569070341792,0.9998350115734302
Ralgps1,7498.320205412354,-0.05921553354553908,0.09039167697087823,-0.6550994021785517,0.5124037569686779,0.9998350115734302
Polr2l,2144.2811839365895,0.16909416256483495,0.09462611407055097,1.7869714319956367,0.07394210599432129,0.9998350115734302
Tspan4,1900.3421933033778,0.11881496107186346,0.09894386917593438,1.2008319672702088,0.22981638883445366,0.9998350115734302
Tmem17,778.5757690787699,-0.046641381648035635,0.14579806838771558,-0.3199039751610692,0.7490411243620918,0.9998350115734302
Hoxb9,6.020474151010628,-0.44918491320392484,1.2097627813577156,-0.3712999937887038,0.7104141025842377,0.9998350115734302
Hoxb8,6.10006028532683,0.1445639537508954,1.5167286384855834,0.09531299804244416,0.9240662187125288,0.9998350115734302
Chid1,7327.131732546254,-0.02788277440524193,0.071326848771488,-0.39091555123332067,0.695859658601997,0.9998350115734302
Hoxb5,3.800111287739876,-1.6882076930080485,1.9899759783558313,-0.8483558150299325,0.39623984203963913,0.9998350115734302
Hoxb4,11.092610905761438,-0.3786957347819764,0.9013811461774782,-0.4201283068632242,0.6743917248066973,0.9998350115734302
Dpm1,3312.214497750545,-0.06552249810926733,0.0844434559976631,-0.775933402241147,0.43778830917380684,0.9998350115734302
Hoxb1,17.554006091901503,-0.23160200145638207,0.7051932067289298,-0.3284234721016079,0.7425914981622836,0.9998350115734302
Ece1,7211.768524702443,-0.00289679529596147,0.064667427239602,-0.04479527668896478,0.9642704899716592,0.9998350115734302
Fam161a,329.92549141503264,0.018132453443409385,0.17717265669949456,0.102343407731161,0.9184841017829455,0.9998350115734302
Skap1,233.42288970850223,0.2828228220626362,0.23406809979962967,1.2082928955493817,0.22693462021850075,0.9998350115734302
Mocs3,1923.3245488095788,-0.05172853172716094,0.0975330215531505,-0.5303694164644693,0.5958558263399114,0.9998350115734302
Lgr4,3938.652089568311,-0.14598394745822302,0.08427441107686579,-1.7322452401960142,0.08322990724092519,0.9998350115734302
Alpl,1072.656235836295,-0.04015230769824204,0.1516432595546775,-0.2647813547147109,0.7911779011784492,0.9998350115734302
Ap2a2,37181.28153310676,0.03668096908770975,0.07293735615149315,0.5029105937363871,0.6150271326201073,0.9998350115734302
Kcng1,4437.032257491642,0.02094208248847262,0.12270200193061448,0.17067433423225603,0.86447984500149,0.9998350115734302
Wwp1,5894.468734900339,-0.04038745532974982,0.0643942469848842,-0.6271904280397953,0.5305344168903393,0.9998350115734302
Angptl2,798.8199894232088,0.11972556309402803,0.15102254115528116,0.7927661803208991,0.42791406401126486,0.9998350115734302
Muc6,7.304818730071342,-0.36042362367077896,1.3921239630285738,-0.2589019607755873,0.7957108852767051,0.9998350115734302
Zbtb34,2625.9477062102046,-0.0935024870367771,0.1266328196081666,-0.7383748330495761,0.46028670357047297,0.9998350115734302
Fam181b,2563.9153225245204,-0.016361762019094128,0.12617839221675411,-0.1296716635205437,0.8968262024790764,0.9998350115734302
Ccdc34,1345.5438025178462,0.14817012744713906,0.10815946798208259,1.3699228575318487,0.1707109836623315,0.9998350115734302
Ccne1,2144.764240805189,-0.06794064897679715,0.09256271798914781,-0.7339958295602621,0.46295127983561235,0.9998350115734302
Snx11,3323.4977076685013,0.012381816420689772,0.08344854178808485,0.14837666609121863,0.8820455139884746,0.9998350115734302
Zbtb43,3308.087941779762,-0.06684948261522156,0.08605175770738699,-0.7768520294790324,0.4372460759388155,0.9998350115734302
Get4,7612.851745947345,0.03696227376116514,0.07198698672505925,0.5134577156609651,0.607631181821266,0.9998350115734302
Cbx1,4720.480150761691,0.017426401924253262,0.07723779366911929,0.22562014133788716,0.8214968742195334,0.9998350115734302
Bbox1,144.03217743729132,-0.31573438330641995,0.3170155124766782,-0.9959587808172242,0.31927017305273275,0.9998350115734302
Atg4c,4975.5102623437915,-0.04870320135074016,0.07510796317402084,-0.6484425790897517,0.5166987383920807,0.9998350115734302
Nfe2l1,44631.577058345,0.038323293966074,0.06076856224701988,0.6306434206932943,0.5282737013159233,0.9998350115734302
Fibin,665.3147293618215,-0.07671057536773182,0.15483628161448815,-0.49543023487690074,0.6202964567843438,0.9998350115734302
Lmx1b,63.86569000021962,-0.32345078594084686,0.38398967740207585,-0.8423423987050603,0.3995963250015785,0.9998350115734302
1600014C10Rik,3768.638335347389,-0.01778210307609307,0.09179788725632097,-0.19370928468583726,0.8464035214218255,0.9998350115734302
Adap1,38234.89243936324,0.021767878282746646,0.05807343107277235,0.37483368694832436,0.7077841592220189,0.9998350115734302
Foxd2,118.9058055235198,0.7073792248217357,0.3135964336418285,2.2556992010619066,0.02408947564926964,0.9998350115734302
Plekhf1,658.2641338632059,0.14728433817470668,0.24541776333459414,0.6001372360887516,0.5484147783834976,0.9998350115734302
Pop4,2749.7886330890965,0.114432884612122,0.0930082520933138,1.230351953042975,0.21856533722705673,0.9998350115734302
Mvb12b,18884.922447151013,0.049659810880485086,0.061658886678281614,0.8053958408233307,0.42059129109472115,0.9998350115734302
Cmpk1,13330.277266621359,-0.019445252213196207,0.07080361116633349,-0.27463644710882,0.7835955618903463,0.9998350115734302
Copz2,496.21668691844593,0.1193097719311671,0.17839867893463282,0.6687817008716946,0.5036347414085103,0.9998350115734302
Cox19,3244.5469644931013,-0.024901905276291835,0.08663476058520136,-0.2874354948069827,0.7737788863839693,0.9998350115734302
Stil,80.80306677762958,-0.3156784130568327,0.388953136003996,-0.8116104071046479,0.4170152177189236,0.9998350115734302
Vmn1r87,100.6238131667851,0.2852677641932584,0.3396213907174993,0.8399581769292829,0.40093183661085885,0.9998350115734302
Slc5a12,22.291898209517864,-0.2660916710025862,0.6481020599647807,-0.4105706299051823,0.6813874033596864,0.9998350115734302
Cdk5rap3,3439.0900593273345,-0.08582067581650821,0.09578095845420079,-0.8960097831715137,0.3702475382034963,0.9998350115734302
Vmn1r88,163.15833368508098,-0.29869029707521455,0.2645130662555863,-1.129208100391549,0.25881005739934704,0.9998350115734302
3110082I17Rik,1045.0620790089076,-0.05809432772080081,0.10972542989519654,-0.5294518123673718,0.5964920639048088,0.9998350115734302
Vmn1r89,6.792200528777147,1.0420136078124997,1.2284020878335704,0.848267532376318,0.3962889949441364,0.9998350115734302
Gpr146,2892.854871082013,-0.07541506238151778,0.08573415404099066,-0.8796384967589557,0.37905517710985404,0.9998350115734302
Pla2g4c,10.605135401632955,-1.6333735142981314,0.9603004875233453,-1.7008983495475143,0.08896207661294814,0.9998350115734302
C130050O18Rik,40.610039314349116,0.3485294110999255,0.4926086550461701,0.7075178390181946,0.4792447308033838,0.9998350115734302
Gper1,376.2091041441456,-0.0014738158452065856,0.17799827545120456,-0.008279944518960292,0.9933936355900542,0.9998350115734302
Zfand2a,8966.595012318647,-0.01888232537384554,0.06673067096149816,-0.2829632176895111,0.7772050331796313,0.9998350115734302
Nfatc2,1459.8491886133918,8.275645858275099e-05,0.10259418729643448,0.0008066388629175981,0.9993563953749298,0.9998350115734302
Tal1,249.03943087367512,0.5008507908030996,0.2413919118123038,2.07484495666342,0.038000906481230994,0.9998350115734302
Uncx,47.71479366623378,0.1333227385317767,0.5675018124256866,0.23492918544508626,0.814263696704032,0.9998350115734302
Prr15l,12.771641638754119,-0.18237823306707665,0.8670046778509786,-0.21035438184616573,0.833391094058513,0.9998350115734302
Elfn1,4260.3790246584595,-0.08991157725125593,0.10078189312479023,-0.8921401897057593,0.3723177955787268,0.9998350115734302
Pnpo,6041.246360138078,-0.11127171200322432,0.07497918973105612,-1.4840346021655653,0.13779974110476836,0.9998350115734302
Errfi1,3692.447503712197,0.06697813318016714,0.0826564294227547,0.8103197010555668,0.41775645525587934,0.9998350115734302
Mad1l1,2107.977429488516,0.05491131513775404,0.10845780459819306,0.5062919661815548,0.6126517019820612,0.9998350115734302
Sp2,2114.4352696043043,-0.006277712727937578,0.10687618256732079,-0.05873818260661842,0.9531606465032935,0.9998350115734302
Park7,10811.85497387951,-0.029357590694464367,0.08764959789554103,-0.3349426740035035,0.7376683302809388,0.9998350115734302
Cabp5,9.537930294850211,0.7359939331452007,1.4118078823845663,0.5213130924740943,0.6021486819490893,0.9998350115734302
Sp6,80.51308269416712,-0.32180351216030884,0.35135269789174484,-0.9158987936943623,0.3597199795692828,0.9998350115734302
Scrn2,373.211266278202,0.05236148568233773,0.16526968616638557,0.3168244999849682,0.7513767728638021,0.9998350115734302
Ano3,18328.98541712627,-0.12193208517359061,0.08386866590220536,-1.453845531724195,0.1459891367458183,0.9998350115734302
Adgra1,9306.438651931878,0.12804000521971076,0.07544156380959012,1.6972077294536985,0.08965739431937284,0.9998350115734302
Lrrc46,75.71336969930283,-0.01903832854651994,0.3580255158220909,-0.05317589865852024,0.9575917585239275,0.9998350115734302
Nudt1,362.96888529978537,-0.08399787061261592,0.19400922120151826,-0.432958135146406,0.6650451843376943,0.9998350115734302
Tnfrsf9,41.53104062596547,-0.4822132873055872,0.4747063718930929,-1.0158138079810417,0.30971805939714525,0.9998350115734302
Mrpl10,5975.8138596275885,-0.006047083905147586,0.07234640231432066,-0.08358513639524258,0.9333862850156643,0.9998350115734302
Spef1l,105.45163952590424,-0.38019681724484716,0.3054023830266015,-1.2449045533863135,0.21316683695251826,0.9998350115734302
Osbpl7,1602.8586250544395,0.024776413553128478,0.10241559458833958,0.24192032134088073,0.8088419036033234,0.9998350115734302
Adam8,91.45069762263101,-0.18042854573579775,0.38149455173077285,-0.47295182832159877,0.6362475472096285,0.9998350115734302
Muc15,48.93792339246753,0.3325569440235184,0.5173950921276911,0.6427524131625212,0.5203847654722221,0.9998350115734302
Mrm2,1151.9764216813494,0.027091988817124307,0.13257229421749647,0.20435633989012458,0.8380750459049872,0.9998350115734302
Tbx21,129.27030901207098,-2.1512828546922687,1.1078068497102673,-1.941929547786159,0.05214562978636415,0.9998350115734302
Snx8,1782.7258523714838,-0.07245625869004411,0.10156153160354975,-0.7134222726463062,0.47558449486651155,0.9998350115734302
Pbx3,2485.464965424775,-0.2864329933444258,0.1693798738911679,-1.6910686421249097,0.09082369342209809,0.9998350115734302
Tbkbp1,5150.296510478199,0.09558342484141558,0.07557824835842383,1.2646948945961116,0.20598072081648422,0.9998350115734302
Per3,3933.791258087705,0.035144555757341794,0.10299941064959323,0.341211231556504,0.7329445685595983,0.9998350115734302
Kpnb1,25049.292852470182,-0.003629349070146141,0.06602641526550153,-0.05496813745759204,0.9561638480245818,0.9998350115734302
Erv3,34.96959301559978,0.2880954258937126,0.5282148822266337,0.5454133073253766,0.5854692901211589,0.9998350115734302
Prnp,94830.45159397885,0.03490898929196669,0.0596166885132291,0.5855573357487022,0.5581730260518116,0.9998350115734302
Eif3b,12572.950206759337,-0.0386127330991423,0.07119993893018974,-0.5423141322775767,0.5876021216541794,0.9998350115734302
Prn,29.24426188394629,-0.5665765559635004,1.0242752952753058,-0.5531487077516746,0.5801615861502059,0.9998350115734302
Prnd,36.77306757641508,1.87886925070812,0.871154625828473,2.156757474508391,0.03102456615662421,0.9998350115734302
Vamp3,3664.488903932859,0.1463129631119427,0.08935393481055637,1.637454057531411,0.10153563097578121,0.9998350115734302
Mapkap1,6295.463886077066,0.02584848235840589,0.06553641312106001,0.3944140536141049,0.6932753697146119,0.9998350115734302
Alg2,21206.032338489353,0.03772948245732755,0.061957949795315805,0.608953049317652,0.5425555598155133,0.9998350115734302
Sec61b,1662.373596739398,0.020811631051600357,0.12159901234276496,0.17114967178299315,0.8641060795870082,0.9998350115734302
Npepps,18770.294877055825,-0.01599054359684433,0.07076972830501313,-0.2259517449032174,0.8212389517144121,0.9998350115734302
Chst12,2676.510968468756,-0.11197686822058679,0.09826367549102366,-1.1395550559353524,0.25447171877038033,0.9998350115734302
Rasef,8.387051029950888,-1.1848965523964463,1.2261969806868254,-0.9663182759859306,0.33388494369521493,0.9998350115734302
Grifin,5.365136749072767,-0.6647751770932473,1.3016602993013884,-0.5107132617089402,0.6095518531447008,0.9998350115734302
Lfng,2889.3527579950937,-0.08176271246443793,0.07921908527088077,-1.032108767538271,0.3020211670602756,0.9998350115734302
Rassf2,8263.052657155691,-0.03030950506665403,0.09825280650597211,-0.3084848783918628,0.7577134048714806,0.9998350115734302
Tubgcp2,4607.213917271196,-0.016153928562473916,0.07994150375552818,-0.2020718625943639,0.8398605444925622,0.9998350115734302
Ttyh3,49238.93072252328,0.00904104889705923,0.08047229237608895,0.11234983657239064,0.9105460280309403,0.9998350115734302
Zkscan16,2482.215514914005,-0.1245966976115456,0.17259606699576038,-0.721897664183774,0.4703573974745787,0.9998350115734302
Ptgr1,136.57319741888483,-0.09568558974783528,0.28916134906358143,-0.3309072601082509,0.7407145378590624,0.9998350115734302
Iqce,2450.5832747837753,-0.12680769878809423,0.09142303701183178,-1.3870431669392367,0.16542860036973828,0.9998350115734302
Or4f7,4.819892924566891,0.07008424057355138,1.5242302237958798,0.045980088492810815,0.9633261202027934,0.9998350115734302
Zfp511,1337.9110235416172,-0.06714214505146525,0.09714261794361724,-0.6911708421368196,0.48945818519155504,0.9998350115734302
Dnajc25,610.5652820242638,0.09067751310135827,0.14716871372702828,0.6161466714287446,0.5377977214031939,0.9998350115734302
Or4f56,12.733879495697773,-0.4663937938473033,0.8325780228624192,-0.5601802846582864,0.5753564732591068,0.9998350115734302
Mrpl45,3602.169162708587,0.0038875889581617244,0.0822978478475591,0.047238039144872096,0.9623235104940555,0.9998350115734302
Msx3,16.018841453111925,-0.26845526718694057,0.8117711411803896,-0.3307031422632024,0.7408687285522901,0.9998350115734302
Or4f14b,562.1218648469583,-0.05524362820846636,0.15403757899316295,-0.3586373440140758,0.719866406282657,0.9998350115734302
Caly,17404.03585119094,0.03838819351866649,0.0805732172763481,0.476438633286835,0.6337619168132332,0.9998350115734302
Tug1,14247.265517154841,-0.041912577444418675,0.06186750073331415,-0.6774570969835503,0.4981159821899722,0.9998350115734302
Slc23a2,24421.45558240134,-0.09091717181721902,0.08449236434186652,-1.0760400957577294,0.28190932470966723,0.9998350115734302
Gng10,4805.668629900332,-0.018347082466168813,0.1053708052897051,-0.1741192203639859,0.8617717682588185,0.9998350115734302
Zfp989,3.44974983545122,-1.2524653514542283,1.977238882896058,-0.6334415948869793,0.5264453096370572,0.9998350115734302
Prap1,5.354994314290472,-0.5499939948933372,1.2507853475203088,-0.4397189301775116,0.6601406902811067,0.9998350115734302
Morc2a,5323.7568388807285,-0.07825025144771419,0.0857055998376743,-0.9130121205139399,0.3612361669617389,0.9998350115734302
Rex2,5.795903053319329,-0.8914148052328028,2.4520444344684815,-0.3635394174355697,0.7162019732333056,0.9998350115734302
Fuom,2031.6735235984236,-0.03982233244132386,0.10786900108098291,-0.369173089972597,0.7119987124744395,0.9998350115734302
Tfcp2l1,1270.1807016720509,-0.1291291572227859,0.1483197213233138,-0.8706135372335586,0.38396520243354315,0.9998350115734302
Zfp991,491.6105130041781,-0.11744979712887575,0.15462511610156557,-0.7595777457766228,0.44750702564249945,0.9998350115734302
Nadk,8470.961339305039,0.055912474374293225,0.07192472666922146,0.7773748606850067,0.4369376398483711,0.9998350115734302
Or4f15,4.067381269221688,-0.2674241306801694,1.5251718057979544,-0.1753403319308383,0.8608122223287394,0.9998350115734302
Cdk18,4274.106173525336,-0.045580863849376645,0.09723193787990973,-0.4687848956139612,0.6392233974122791,0.9998350115734302
Or4f6,33.2971796490098,0.3049377251193268,0.6139733470269311,0.4966628056347064,0.6194268554773797,0.9998350115734302
Or4f59,84.3166244518139,-0.6546604161940589,0.37877995189895386,-1.7283396676936613,0.0839273452163118,0.9998350115734302
Tmem230,2993.80968320009,-0.06229469604757613,0.0770688494228831,-0.8082992871187167,0.41891831281652403,0.9998350115734302
Echs1,5657.995435916029,0.07029585802919829,0.09850853851892569,0.7136016743938688,0.47547352189527947,0.9998350115734302
Dstyk,8040.783817681707,0.04220319053127425,0.07844827049505367,0.5379747732479998,0.5905944647509551,0.9998350115734302
Brat1,2751.86682366559,0.0022110954615288006,0.08804361411848152,0.025113638094789004,0.9799643219870957,0.9998350115734302
Pcna,5909.360493767013,-0.06790286697616563,0.0936462138679351,-0.7250999711736973,0.4683907021016308,0.9998350115734302
Slc35e2,5459.577784271311,-0.03435255620146066,0.07501568532179266,-0.4579383105559786,0.6469967620461718,0.9998350115734302
Paox,969.2112864340432,0.0008011677021883016,0.11689602093792857,0.006853678130017096,0.9945315988464942,0.9998350115734302
Npm1,14968.874537885604,-0.011434266708719014,0.07816140301763815,-0.14629044857522225,0.8836921056745736,0.9998350115734302
Cds2,76522.33723750197,-0.06480883209113103,0.07108615916968501,-0.911694102594996,0.3619297693339951,0.9998350115734302
Mtg1,2090.5888395831603,0.048051834056404764,0.10442376973894843,0.46016184032170776,0.6454000589848508,0.9998350115734302
Rbbp5,5571.179157631482,0.061879409057697544,0.07981251820616607,0.7753095685798939,0.4381567566107656,0.9998350115734302
Cdk11b,7319.071200454422,-0.047947592529075364,0.06772942821496661,-0.7079285001032989,0.478989660076929,0.9998350115734302
Sprn,28866.71517787344,-0.0020010708620899743,0.09037842900860757,-0.02214102285291321,0.9823354629830291,0.9998350115734302
Tlx3,11.841169969736155,6.309270776631924,2.0280671049371333,3.110977324799862,0.0018646925743572768,0.33296695357978096
Or6f2,4.011812977159297,-3.29574382373553,1.8512079172570102,-1.7803207262741894,0.07502348704233518,0.9998350115734302
Kndc1,12162.985336366808,0.14985952308054265,0.10795022565071508,1.3882279743020616,0.1650676364744058,0.9998350115734302
Ccl5,12.306647672070056,0.1009467886769032,0.827453442103172,0.12199694090379594,0.9029014409800044,0.9998350115734302
Ccl9,321.7539616495374,0.21622505651467883,0.2562720690118256,0.8437324338482677,0.39881893909438026,0.9998350115734302
Atp9a,58736.60487058077,0.027286457063328117,0.0644388459555735,0.42344732682116,0.6719689213211775,0.9998350115734302
Amz1,2885.302151532629,-0.865279105201585,0.07763262604051477,-11.14581780023794,7.505162025031053e-29,4.941899021415448e-25
Ccl6,203.66977406982974,-0.005433346920672421,0.221918287459615,-0.024483547448342618,0.98046690701632,0.9998350115734302
Prelp,3156.890971401181,0.26244031941943036,0.13135728364812393,1.9979121989340753,0.045726179866632466,0.9998350115734302
Ccl3,11.578188833985498,-0.41107890338834424,0.9180498290229845,-0.44777406453615537,0.6543162628714312,0.9998350115734302
Adora1,31773.081565778728,0.11673288358288368,0.06767181627914716,1.7249852302080817,0.08453013429010932,0.9998350115734302
Ccl4,11.137421160632881,0.32594261237362454,1.0827404521578357,0.30103485255773055,0.7633879179683707,0.9998350115734302
Mmp23,58.79434647868126,0.21605100098621605,0.43920663025469026,0.4919119751469391,0.6227815723152841,0.9998350115734302
Gna12,14921.084910488062,0.1702272714791393,0.07209919216080146,2.3610149625461077,0.01822499527266165,0.9998350115734302
Nmt1,20759.991710092898,-0.040643791766166705,0.056060677695961895,-0.7249964402248801,0.4684542142872654,0.9998350115734302
Ppfia4,9190.363423348243,0.08883103918296982,0.0705921439314818,1.258370042836368,0.20825796073035296,0.9998350115734302
Card11,19.89848139907551,0.0338312659040932,0.6914492129123132,0.04892805613531524,0.9609766300702062,0.9998350115734302
Mib2,11689.116953298419,0.014037219178805377,0.07260181790824095,0.1933452850525941,0.8466885630111594,0.9998350115734302
Bnip3,14710.363160756746,0.02850436369935232,0.08233142482485009,0.3462148719033082,0.7291812388998984,0.9998350115734302
Plcd3,1923.5956089672563,-0.05175955489403671,0.11350203655962703,-0.4560231381121114,0.6483733397617433,0.9998350115734302
Dpysl4,7267.226976144004,0.015774752898635287,0.09511005301737532,0.16585789197019427,0.8682687857772422,0.9998350115734302
Sdk1,1924.262299732558,-0.12176559342519944,0.12343446704463847,-0.9864796789794904,0.32389778228377697,0.9998350115734302
Hexim1,7804.006991813368,0.060227110447460576,0.09407675359877976,0.64019120711072,0.5220482985595011,0.9998350115734302
Hexim2,1049.8874972184358,0.08007631328436243,0.11134164344456796,0.719194640990088,0.4720210008701029,0.9998350115734302
Tmem183a,8496.02525603825,0.002266061680954967,0.06449231559939633,0.0351369253824122,0.9719705573833743,0.9998350115734302
Fmnl1,14536.655583945181,0.17214381157307734,0.12464909098067241,1.3810274123841728,0.16727053228271538,0.9998350115734302
Cyb5r1,1854.0429728126767,0.05903661736827763,0.10251278892748576,0.5758951442637877,0.5646860579075991,0.9998350115734302
Fndc10,4141.913570123387,-0.07276526727281549,0.09435896139891159,-0.7711537536450122,0.44061580219244645,0.9998350115734302
Stk32c,22584.12001423712,0.04318360517616687,0.07352029261473754,0.5873698762661138,0.5569553206873891,0.9998350115734302
Ssu72,9845.146463743567,-0.025741883012327393,0.0824075506172359,-0.312372868984937,0.7547571669056121,0.9998350115734302
Tmem240,5382.293518794814,-0.06884348339037782,0.09259092664318931,-0.7435229982703897,0.45716510296484336,0.9998350115734302
Atad3a,3836.1070503512515,0.046379651833936025,0.08039336568668352,0.5769089456298062,0.5640009672108502,0.9998350115734302
Lrrc27,653.8806479772137,-0.03008129865600598,0.14747776473358318,-0.2039717560836882,0.8383755702872083,0.9998350115734302
Adipor1,11991.542307467202,0.013460139141428917,0.0693379519940585,0.1941236906244693,0.8460790320250952,0.9998350115734302
Pwwp2b,1656.022882352963,-0.003604916323055703,0.11564103680509048,-0.03117333104797116,0.9751313083152247,0.9998350115734302
Elf3,38.07935500284946,-0.2388707473942743,0.5194767539886339,-0.45982952184131953,0.64563859121016,0.9998350115734302
Jakmip3,3420.697159077454,0.015491471844149856,0.10038382627195369,0.15432238857065791,0.8773555452428028,0.9998350115734302
Efcab15,157.66471211610022,-0.054833662108841115,0.2625722057121355,-0.2088326978863735,0.8345788448400066,0.9998350115734302
Rnpep,4581.848410893387,0.09622093132316265,0.08240248871450473,1.1676944813709924,0.24293002364116156,0.9998350115734302
Muc2,18.908524636144616,0.12187538853340954,0.8055358514469062,0.1512972865385154,0.8797412096721686,0.9998350115734302
Foxk1,8773.990177340691,-0.12396061062960811,0.09649637155472218,-1.2846142153574265,0.19892712866906048,0.9998350115734302
Prokr2,522.4747259425534,-0.24540865869340012,0.2456857908036309,-0.9988720059498586,0.31785669881441125,0.9998350115734302
Zfp446,1071.6656758130073,-0.045479015740125014,0.11936285011108844,-0.3810148274592863,0.7031922462174478,0.9998350115734302
Ap5z1,2641.118065850335,0.017958070224525745,0.07988468684385658,0.22479990764220897,0.8221349379297058,0.9998350115734302
Spata32,39.32117564284005,-0.4137477409767066,0.5753708702534397,-0.719097476718727,0.4720808619286202,0.9998350115734302
Map3k14,482.29088321643707,0.11464269070846603,0.14773854623573643,0.7759836117890211,0.4377586622594738,0.9998350115734302
Vwa1,3607.4307646797133,0.3288726660210424,0.15339526858042085,2.1439557364745165,0.03203643359648314,0.9998350115734302
Timm17a,8008.613382560161,-0.018802163212314017,0.08129153779976726,-0.23129299458728958,0.8170871886632415,0.9998350115734302
Slc27a5,13.954536735321076,-0.7413562876941653,0.8464304837181224,-0.8758619897969686,0.38110506532901933,0.9998350115734302
Sall4,7.756004888915222,-0.78432658917013,1.0953946653400077,-0.7160219179328183,0.4739778152807099,0.9998350115734302
Tmem88b,9023.454794204388,0.2698462382166598,0.0836310453606741,3.2266275885097313,0.0012525837289373886,0.2694159746904981
Mrpl20,5362.417863961725,0.04606139984492935,0.10252431760459733,0.44927292296226795,0.6532347880559737,0.9998350115734302
Lmod1,180.75586482584694,-0.2565115300338295,0.3327892730436827,-0.7707926631401942,0.44082983673887466,0.9998350115734302
Plekhm1,3022.5154816233294,0.039116428343728284,0.08576411608325245,0.45609317894394685,0.6483229749622086,0.9998350115734302
Shisa4,19527.441061029207,0.048770788357608494,0.08532419223539241,0.5715939064862123,0.5675971246046533,0.9998350115734302
Ccnl2,5058.446410074904,-0.04725585443976437,0.11321601908029559,-0.41739547833994545,0.6763891616720681,0.9998350115734302
Zfp64,1975.6901127625715,-0.013020132798885411,0.10445913559781461,-0.12464331362088932,0.9008059364514884,0.9998350115734302
Ipo9,19350.47199554095,-0.008328558833643213,0.08005083061441934,-0.104040879647575,0.9171369073185287,0.9998350115734302
Trim28,15752.505750377131,-0.026347363942565344,0.06445172487005789,-0.40879222388050385,0.6826921469947909,0.9998350115734302
